date,store_id,product_id,product_name,units_sold,revenue
2026-08-15,ST03,PRD005,Caramel Drizzle Sauce (1kg),2,1240.0
2026-08-15,ST03,PRD009,Paper Coffee Cups 250ml (Pack of 100),2,520.0
2026-08-15,ST03,PRD010,Biodegradable Straws (Pack of 200),1,180.0
2026-08-15,ST03,PRD012,Butter Croissant Pre-baked (Box of 10),2,1100.0
2026-08-15,ST03,PRD014,Blueberry Puree (1kg),1,790.0
2026-08-15,ST03,PRD015,Hazelnut Flavour Drops (500ml),2,1040.0
2026-08-15,ST03,PRD023,Organic Cocoa Powder (1kg),1,690.0
2026-08-15,ST03,PRD024,Cinnamon Powder Shaker (200g),1,190.0
2026-08-15,ST03,PRD025,Earl Grey Supreme Loose Leaf (500g),2,1500.0
2026-08-16,ST01,PRD001,Espresso Dark Roast (1kg),26,31200.0
2026-08-16,ST01,PRD002,Classic Filter Coffee Powder (500g),1,450.0
2026-08-16,ST01,PRD003,Oat Milk Barista Edition (1L),14,4480.0
2026-08-16,ST01,PRD005,Caramel Drizzle Sauce (1kg),4,2480.0
2026-08-16,ST01,PRD006,Matcha Green Tea Powder (250g),2,1780.0
2026-08-16,ST01,PRD009,Paper Coffee Cups 250ml (Pack of 100),2,520.0
2026-08-16,ST01,PRD010,Biodegradable Straws (Pack of 200),4,720.0
2026-08-16,ST01,PRD011,Artisan Sourdough Loaf,2,440.0
2026-08-16,ST01,PRD012,Butter Croissant Pre-baked (Box of 10),2,1100.0
2026-08-16,ST01,PRD013,Chocolate Chip Muffin Mix (2kg),2,1200.0
2026-08-16,ST01,PRD014,Blueberry Puree (1kg),2,1580.0
2026-08-16,ST01,PRD015,Hazelnut Flavour Drops (500ml),2,1040.0
2026-08-16,ST01,PRD020,Espresso Machine Descaling Tablets,1,390.0
2026-08-16,ST01,PRD022,Cold Brew Pitcher Bags (Pack of 10),6,3540.0
2026-08-16,ST01,PRD023,Organic Cocoa Powder (1kg),1,690.0
2026-08-16,ST01,PRD024,Cinnamon Powder Shaker (200g),2,380.0
2026-08-16,ST01,PRD025,Earl Grey Supreme Loose Leaf (500g),4,3000.0
2026-08-16,ST02,PRD001,Espresso Dark Roast (1kg),20,24000.0
2026-08-16,ST02,PRD002,Classic Filter Coffee Powder (500g),2,900.0
2026-08-16,ST02,PRD003,Oat Milk Barista Edition (1L),11,3520.0
2026-08-16,ST02,PRD004,Vanilla Syrup (750ml),1,580.0
2026-08-16,ST02,PRD005,Caramel Drizzle Sauce (1kg),1,620.0
2026-08-16,ST02,PRD007,Chai Spice Concentrate (1L),2,760.0
2026-08-16,ST02,PRD009,Paper Coffee Cups 250ml (Pack of 100),1,260.0
2026-08-16,ST02,PRD010,Biodegradable Straws (Pack of 200),1,180.0
2026-08-16,ST02,PRD011,Artisan Sourdough Loaf,1,220.0
2026-08-16,ST02,PRD012,Butter Croissant Pre-baked (Box of 10),1,550.0
2026-08-16,ST02,PRD015,Hazelnut Flavour Drops (500ml),1,520.0
2026-08-16,ST02,PRD020,Espresso Machine Descaling Tablets,1,390.0
2026-08-16,ST02,PRD022,Cold Brew Pitcher Bags (Pack of 10),2,1180.0
2026-08-16,ST02,PRD023,Organic Cocoa Powder (1kg),2,1380.0
2026-08-16,ST02,PRD024,Cinnamon Powder Shaker (200g),2,380.0
2026-08-16,ST02,PRD025,Earl Grey Supreme Loose Leaf (500g),2,1500.0
2026-08-16,ST03,PRD001,Espresso Dark Roast (1kg),27,32400.0
2026-08-16,ST03,PRD003,Oat Milk Barista Edition (1L),16,5120.0
2026-08-16,ST03,PRD004,Vanilla Syrup (750ml),1,580.0
2026-08-16,ST03,PRD007,Chai Spice Concentrate (1L),1,380.0
2026-08-16,ST03,PRD008,Almond Milk Unsweetened (1L),6,1860.0
2026-08-16,ST03,PRD009,Paper Coffee Cups 250ml (Pack of 100),2,520.0
2026-08-16,ST03,PRD010,Biodegradable Straws (Pack of 200),1,180.0
2026-08-16,ST03,PRD012,Butter Croissant Pre-baked (Box of 10),2,1100.0
2026-08-16,ST03,PRD013,Chocolate Chip Muffin Mix (2kg),1,600.0
2026-08-16,ST03,PRD014,Blueberry Puree (1kg),4,3160.0
2026-08-16,ST03,PRD020,Espresso Machine Descaling Tablets,1,390.0
2026-08-16,ST03,PRD021,Single Origin Ethiopian Beans (500g),4,3800.0
2026-08-16,ST03,PRD022,Cold Brew Pitcher Bags (Pack of 10),1,590.0
2026-08-16,ST03,PRD024,Cinnamon Powder Shaker (200g),2,380.0
2026-08-17,ST01,PRD001,Espresso Dark Roast (1kg),20,24000.0
2026-08-17,ST01,PRD003,Oat Milk Barista Edition (1L),13,4160.0
2026-08-17,ST01,PRD004,Vanilla Syrup (750ml),1,580.0
2026-08-17,ST01,PRD005,Caramel Drizzle Sauce (1kg),6,3720.0
2026-08-17,ST01,PRD007,Chai Spice Concentrate (1L),4,1520.0
2026-08-17,ST01,PRD009,Paper Coffee Cups 250ml (Pack of 100),2,520.0
2026-08-17,ST01,PRD010,Biodegradable Straws (Pack of 200),2,360.0
2026-08-17,ST01,PRD011,Artisan Sourdough Loaf,2,440.0
2026-08-17,ST01,PRD014,Blueberry Puree (1kg),6,4740.0
2026-08-17,ST01,PRD015,Hazelnut Flavour Drops (500ml),6,3120.0
2026-08-17,ST01,PRD020,Espresso Machine Descaling Tablets,4,1560.0
2026-08-17,ST01,PRD021,Single Origin Ethiopian Beans (500g),1,950.0
2026-08-17,ST01,PRD025,Earl Grey Supreme Loose Leaf (500g),4,3000.0
2026-08-17,ST02,PRD001,Espresso Dark Roast (1kg),20,24000.0
2026-08-17,ST02,PRD002,Classic Filter Coffee Powder (500g),1,450.0
2026-08-17,ST02,PRD003,Oat Milk Barista Edition (1L),10,3200.0
2026-08-17,ST02,PRD004,Vanilla Syrup (750ml),2,1160.0
2026-08-17,ST02,PRD005,Caramel Drizzle Sauce (1kg),1,620.0
2026-08-17,ST02,PRD006,Matcha Green Tea Powder (250g),1,890.0
2026-08-17,ST02,PRD008,Almond Milk Unsweetened (1L),1,310.0
2026-08-17,ST02,PRD009,Paper Coffee Cups 250ml (Pack of 100),6,1560.0
2026-08-17,ST02,PRD010,Biodegradable Straws (Pack of 200),2,360.0
2026-08-17,ST02,PRD014,Blueberry Puree (1kg),1,790.0
2026-08-17,ST02,PRD015,Hazelnut Flavour Drops (500ml),1,520.0
2026-08-17,ST02,PRD020,Espresso Machine Descaling Tablets,4,1560.0
2026-08-17,ST02,PRD021,Single Origin Ethiopian Beans (500g),1,950.0
2026-08-17,ST02,PRD022,Cold Brew Pitcher Bags (Pack of 10),6,3540.0
2026-08-17,ST02,PRD023,Organic Cocoa Powder (1kg),6,4140.0
2026-08-17,ST02,PRD024,Cinnamon Powder Shaker (200g),1,190.0
2026-08-17,ST02,PRD025,Earl Grey Supreme Loose Leaf (500g),2,1500.0
2026-08-17,ST03,PRD001,Espresso Dark Roast (1kg),20,24000.0
2026-08-17,ST03,PRD002,Classic Filter Coffee Powder (500g),2,900.0
2026-08-17,ST03,PRD003,Oat Milk Barista Edition (1L),12,3840.0
2026-08-17,ST03,PRD004,Vanilla Syrup (750ml),1,580.0
2026-08-17,ST03,PRD006,Matcha Green Tea Powder (250g),2,1780.0
2026-08-17,ST03,PRD007,Chai Spice Concentrate (1L),1,380.0
2026-08-17,ST03,PRD010,Biodegradable Straws (Pack of 200),4,720.0
2026-08-17,ST03,PRD011,Artisan Sourdough Loaf,2,440.0
2026-08-17,ST03,PRD012,Butter Croissant Pre-baked (Box of 10),4,2200.0
2026-08-17,ST03,PRD015,Hazelnut Flavour Drops (500ml),1,520.0
2026-08-17,ST03,PRD022,Cold Brew Pitcher Bags (Pack of 10),2,1180.0
2026-08-17,ST03,PRD023,Organic Cocoa Powder (1kg),6,4140.0
2026-08-17,ST03,PRD024,Cinnamon Powder Shaker (200g),2,380.0
2026-08-17,ST03,PRD025,Earl Grey Supreme Loose Leaf (500g),1,750.0
2026-08-18,ST01,PRD001,Espresso Dark Roast (1kg),23,27600.0
2026-08-18,ST01,PRD003,Oat Milk Barista Edition (1L),17,5440.0
2026-08-18,ST01,PRD005,Caramel Drizzle Sauce (1kg),1,620.0
2026-08-18,ST01,PRD006,Matcha Green Tea Powder (250g),1,890.0
2026-08-18,ST01,PRD008,Almond Milk Unsweetened (1L),2,620.0
2026-08-18,ST01,PRD009,Paper Coffee Cups 250ml (Pack of 100),1,260.0
2026-08-18,ST01,PRD010,Biodegradable Straws (Pack of 200),4,720.0
2026-08-18,ST01,PRD011,Artisan Sourdough Loaf,1,220.0
2026-08-18,ST01,PRD012,Butter Croissant Pre-baked (Box of 10),2,1100.0
2026-08-18,ST01,PRD014,Blueberry Puree (1kg),1,790.0
2026-08-18,ST01,PRD015,Hazelnut Flavour Drops (500ml),1,520.0
2026-08-18,ST01,PRD021,Single Origin Ethiopian Beans (500g),1,950.0
2026-08-18,ST01,PRD022,Cold Brew Pitcher Bags (Pack of 10),1,590.0
2026-08-18,ST01,PRD025,Earl Grey Supreme Loose Leaf (500g),6,4500.0
2026-08-18,ST02,PRD001,Espresso Dark Roast (1kg),17,20400.0
2026-08-18,ST02,PRD003,Oat Milk Barista Edition (1L),15,4800.0
2026-08-18,ST02,PRD004,Vanilla Syrup (750ml),1,580.0
2026-08-18,ST02,PRD005,Caramel Drizzle Sauce (1kg),4,2480.0
2026-08-18,ST02,PRD007,Chai Spice Concentrate (1L),1,380.0
2026-08-18,ST02,PRD009,Paper Coffee Cups 250ml (Pack of 100),1,260.0
2026-08-18,ST02,PRD011,Artisan Sourdough Loaf,2,440.0
2026-08-18,ST02,PRD013,Chocolate Chip Muffin Mix (2kg),1,600.0
2026-08-18,ST02,PRD014,Blueberry Puree (1kg),6,4740.0
2026-08-18,ST02,PRD015,Hazelnut Flavour Drops (500ml),1,520.0
2026-08-18,ST02,PRD020,Espresso Machine Descaling Tablets,1,390.0
2026-08-18,ST02,PRD021,Single Origin Ethiopian Beans (500g),2,1900.0
2026-08-18,ST02,PRD022,Cold Brew Pitcher Bags (Pack of 10),2,1180.0
2026-08-18,ST02,PRD023,Organic Cocoa Powder (1kg),2,1380.0
2026-08-18,ST02,PRD025,Earl Grey Supreme Loose Leaf (500g),2,1500.0
2026-08-18,ST03,PRD001,Espresso Dark Roast (1kg),13,15600.0
2026-08-18,ST03,PRD003,Oat Milk Barista Edition (1L),13,4160.0
2026-08-18,ST03,PRD004,Vanilla Syrup (750ml),1,580.0
2026-08-18,ST03,PRD005,Caramel Drizzle Sauce (1kg),2,1240.0
2026-08-18,ST03,PRD009,Paper Coffee Cups 250ml (Pack of 100),1,260.0
2026-08-18,ST03,PRD010,Biodegradable Straws (Pack of 200),1,180.0
2026-08-18,ST03,PRD011,Artisan Sourdough Loaf,2,440.0
2026-08-18,ST03,PRD012,Butter Croissant Pre-baked (Box of 10),2,1100.0
2026-08-18,ST03,PRD013,Chocolate Chip Muffin Mix (2kg),1,600.0
2026-08-18,ST03,PRD014,Blueberry Puree (1kg),4,3160.0
2026-08-18,ST03,PRD021,Single Origin Ethiopian Beans (500g),1,950.0
2026-08-18,ST03,PRD023,Organic Cocoa Powder (1kg),4,2760.0
2026-08-18,ST03,PRD024,Cinnamon Powder Shaker (200g),1,190.0
2026-08-18,ST03,PRD025,Earl Grey Supreme Loose Leaf (500g),4,3000.0
2026-08-19,ST01,PRD001,Espresso Dark Roast (1kg),17,20400.0
2026-08-19,ST01,PRD003,Oat Milk Barista Edition (1L),16,5120.0
2026-08-19,ST01,PRD004,Vanilla Syrup (750ml),1,580.0
2026-08-19,ST01,PRD006,Matcha Green Tea Powder (250g),1,890.0
2026-08-19,ST01,PRD010,Biodegradable Straws (Pack of 200),6,1080.0
2026-08-19,ST01,PRD011,Artisan Sourdough Loaf,1,220.0
2026-08-19,ST01,PRD012,Butter Croissant Pre-baked (Box of 10),2,1100.0
2026-08-19,ST01,PRD013,Chocolate Chip Muffin Mix (2kg),1,600.0
2026-08-19,ST01,PRD015,Hazelnut Flavour Drops (500ml),4,2080.0
2026-08-19,ST01,PRD020,Espresso Machine Descaling Tablets,2,780.0
2026-08-19,ST01,PRD022,Cold Brew Pitcher Bags (Pack of 10),2,1180.0
2026-08-19,ST01,PRD023,Organic Cocoa Powder (1kg),6,4140.0
2026-08-19,ST02,PRD001,Espresso Dark Roast (1kg),25,30000.0
2026-08-19,ST02,PRD003,Oat Milk Barista Edition (1L),11,3520.0
2026-08-19,ST02,PRD004,Vanilla Syrup (750ml),2,1160.0
2026-08-19,ST02,PRD009,Paper Coffee Cups 250ml (Pack of 100),6,1560.0
2026-08-19,ST02,PRD010,Biodegradable Straws (Pack of 200),6,1080.0
2026-08-19,ST02,PRD011,Artisan Sourdough Loaf,4,880.0
2026-08-19,ST02,PRD012,Butter Croissant Pre-baked (Box of 10),6,3300.0
2026-08-19,ST02,PRD013,Chocolate Chip Muffin Mix (2kg),1,600.0
2026-08-19,ST02,PRD020,Espresso Machine Descaling Tablets,1,390.0
2026-08-19,ST02,PRD022,Cold Brew Pitcher Bags (Pack of 10),2,1180.0
2026-08-19,ST03,PRD001,Espresso Dark Roast (1kg),25,30000.0
2026-08-19,ST03,PRD002,Classic Filter Coffee Powder (500g),4,1800.0
2026-08-19,ST03,PRD003,Oat Milk Barista Edition (1L),14,4480.0
2026-08-19,ST03,PRD004,Vanilla Syrup (750ml),2,1160.0
2026-08-19,ST03,PRD007,Chai Spice Concentrate (1L),2,760.0
2026-08-19,ST03,PRD008,Almond Milk Unsweetened (1L),1,310.0
2026-08-19,ST03,PRD009,Paper Coffee Cups 250ml (Pack of 100),1,260.0
2026-08-19,ST03,PRD011,Artisan Sourdough Loaf,2,440.0
2026-08-19,ST03,PRD013,Chocolate Chip Muffin Mix (2kg),1,600.0
2026-08-19,ST03,PRD014,Blueberry Puree (1kg),1,790.0
2026-08-19,ST03,PRD020,Espresso Machine Descaling Tablets,2,780.0
2026-08-19,ST03,PRD021,Single Origin Ethiopian Beans (500g),2,1900.0
2026-08-19,ST03,PRD022,Cold Brew Pitcher Bags (Pack of 10),1,590.0
2026-08-19,ST03,PRD025,Earl Grey Supreme Loose Leaf (500g),2,1500.0
2026-08-20,ST01,PRD001,Espresso Dark Roast (1kg),22,26400.0
2026-08-20,ST01,PRD002,Classic Filter Coffee Powder (500g),1,450.0
2026-08-20,ST01,PRD003,Oat Milk Barista Edition (1L),20,6400.0
2026-08-20,ST01,PRD004,Vanilla Syrup (750ml),1,580.0
2026-08-20,ST01,PRD005,Caramel Drizzle Sauce (1kg),1,620.0
2026-08-20,ST01,PRD006,Matcha Green Tea Powder (250g),2,1780.0
2026-08-20,ST01,PRD009,Paper Coffee Cups 250ml (Pack of 100),1,260.0
2026-08-20,ST01,PRD010,Biodegradable Straws (Pack of 200),1,180.0
2026-08-20,ST01,PRD012,Butter Croissant Pre-baked (Box of 10),2,1100.0
2026-08-20,ST01,PRD013,Chocolate Chip Muffin Mix (2kg),2,1200.0
2026-08-20,ST01,PRD014,Blueberry Puree (1kg),2,1580.0
2026-08-20,ST01,PRD020,Espresso Machine Descaling Tablets,2,780.0
2026-08-20,ST01,PRD021,Single Origin Ethiopian Beans (500g),1,950.0
2026-08-20,ST01,PRD023,Organic Cocoa Powder (1kg),1,690.0
2026-08-20,ST01,PRD024,Cinnamon Powder Shaker (200g),1,190.0
2026-08-20,ST01,PRD025,Earl Grey Supreme Loose Leaf (500g),1,750.0
2026-08-20,ST02,PRD001,Espresso Dark Roast (1kg),24,28800.0
2026-08-20,ST02,PRD002,Classic Filter Coffee Powder (500g),2,900.0
2026-08-20,ST02,PRD003,Oat Milk Barista Edition (1L),19,6080.0
2026-08-20,ST02,PRD005,Caramel Drizzle Sauce (1kg),1,620.0
2026-08-20,ST02,PRD007,Chai Spice Concentrate (1L),2,760.0
2026-08-20,ST02,PRD008,Almond Milk Unsweetened (1L),1,310.0
2026-08-20,ST02,PRD009,Paper Coffee Cups 250ml (Pack of 100),6,1560.0
2026-08-20,ST02,PRD010,Biodegradable Straws (Pack of 200),1,180.0
2026-08-20,ST02,PRD011,Artisan Sourdough Loaf,2,440.0
2026-08-20,ST02,PRD012,Butter Croissant Pre-baked (Box of 10),1,550.0
2026-08-20,ST02,PRD015,Hazelnut Flavour Drops (500ml),1,520.0
2026-08-20,ST02,PRD021,Single Origin Ethiopian Beans (500g),2,1900.0
2026-08-20,ST02,PRD022,Cold Brew Pitcher Bags (Pack of 10),1,590.0
2026-08-20,ST02,PRD023,Organic Cocoa Powder (1kg),2,1380.0
2026-08-20,ST02,PRD024,Cinnamon Powder Shaker (200g),2,380.0
2026-08-20,ST02,PRD025,Earl Grey Supreme Loose Leaf (500g),2,1500.0
2026-08-20,ST03,PRD001,Espresso Dark Roast (1kg),18,21600.0
2026-08-20,ST03,PRD002,Classic Filter Coffee Powder (500g),2,900.0
2026-08-20,ST03,PRD003,Oat Milk Barista Edition (1L),19,6080.0
2026-08-20,ST03,PRD004,Vanilla Syrup (750ml),2,1160.0
2026-08-20,ST03,PRD007,Chai Spice Concentrate (1L),2,760.0
2026-08-20,ST03,PRD008,Almond Milk Unsweetened (1L),6,1860.0
2026-08-20,ST03,PRD009,Paper Coffee Cups 250ml (Pack of 100),1,260.0
2026-08-20,ST03,PRD010,Biodegradable Straws (Pack of 200),1,180.0
2026-08-20,ST03,PRD012,Butter Croissant Pre-baked (Box of 10),2,1100.0
2026-08-20,ST03,PRD015,Hazelnut Flavour Drops (500ml),2,1040.0
2026-08-20,ST03,PRD020,Espresso Machine Descaling Tablets,1,390.0
2026-08-20,ST03,PRD023,Organic Cocoa Powder (1kg),2,1380.0
2026-08-20,ST03,PRD024,Cinnamon Powder Shaker (200g),2,380.0
2026-08-20,ST03,PRD025,Earl Grey Supreme Loose Leaf (500g),6,4500.0
2026-08-21,ST01,PRD001,Espresso Dark Roast (1kg),18,21600.0
2026-08-21,ST01,PRD002,Classic Filter Coffee Powder (500g),2,900.0
2026-08-21,ST01,PRD003,Oat Milk Barista Edition (1L),10,3200.0
2026-08-21,ST01,PRD004,Vanilla Syrup (750ml),1,580.0
2026-08-21,ST01,PRD005,Caramel Drizzle Sauce (1kg),1,620.0
2026-08-21,ST01,PRD007,Chai Spice Concentrate (1L),2,760.0
2026-08-21,ST01,PRD008,Almond Milk Unsweetened (1L),2,620.0
2026-08-21,ST01,PRD009,Paper Coffee Cups 250ml (Pack of 100),2,520.0
2026-08-21,ST01,PRD010,Biodegradable Straws (Pack of 200),2,360.0
2026-08-21,ST01,PRD011,Artisan Sourdough Loaf,2,440.0
2026-08-21,ST01,PRD012,Butter Croissant Pre-baked (Box of 10),4,2200.0
2026-08-21,ST01,PRD014,Blueberry Puree (1kg),2,1580.0
2026-08-21,ST01,PRD015,Hazelnut Flavour Drops (500ml),1,520.0
2026-08-21,ST01,PRD020,Espresso Machine Descaling Tablets,1,390.0
2026-08-21,ST01,PRD021,Single Origin Ethiopian Beans (500g),1,950.0
2026-08-21,ST01,PRD022,Cold Brew Pitcher Bags (Pack of 10),4,2360.0
2026-08-21,ST01,PRD024,Cinnamon Powder Shaker (200g),1,190.0
2026-08-21,ST02,PRD001,Espresso Dark Roast (1kg),25,30000.0
2026-08-21,ST02,PRD003,Oat Milk Barista Edition (1L),21,6720.0
2026-08-21,ST02,PRD005,Caramel Drizzle Sauce (1kg),2,1240.0
2026-08-21,ST02,PRD006,Matcha Green Tea Powder (250g),2,1780.0
2026-08-21,ST02,PRD007,Chai Spice Concentrate (1L),4,1520.0
2026-08-21,ST02,PRD009,Paper Coffee Cups 250ml (Pack of 100),1,260.0
2026-08-21,ST02,PRD011,Artisan Sourdough Loaf,1,220.0
2026-08-21,ST02,PRD012,Butter Croissant Pre-baked (Box of 10),4,2200.0
2026-08-21,ST02,PRD013,Chocolate Chip Muffin Mix (2kg),4,2400.0
2026-08-21,ST02,PRD014,Blueberry Puree (1kg),2,1580.0
2026-08-21,ST02,PRD020,Espresso Machine Descaling Tablets,2,780.0
2026-08-21,ST02,PRD021,Single Origin Ethiopian Beans (500g),4,3800.0
2026-08-21,ST02,PRD022,Cold Brew Pitcher Bags (Pack of 10),1,590.0
2026-08-21,ST02,PRD024,Cinnamon Powder Shaker (200g),2,380.0
2026-08-21,ST03,PRD001,Espresso Dark Roast (1kg),16,19200.0
2026-08-21,ST03,PRD002,Classic Filter Coffee Powder (500g),1,450.0
2026-08-21,ST03,PRD003,Oat Milk Barista Edition (1L),16,5120.0
2026-08-21,ST03,PRD004,Vanilla Syrup (750ml),1,580.0
2026-08-21,ST03,PRD005,Caramel Drizzle Sauce (1kg),4,2480.0
2026-08-21,ST03,PRD007,Chai Spice Concentrate (1L),1,380.0
2026-08-21,ST03,PRD008,Almond Milk Unsweetened (1L),6,1860.0
2026-08-21,ST03,PRD011,Artisan Sourdough Loaf,1,220.0
2026-08-21,ST03,PRD013,Chocolate Chip Muffin Mix (2kg),4,2400.0
2026-08-21,ST03,PRD022,Cold Brew Pitcher Bags (Pack of 10),6,3540.0
2026-08-21,ST03,PRD023,Organic Cocoa Powder (1kg),1,690.0
2026-08-21,ST03,PRD025,Earl Grey Supreme Loose Leaf (500g),4,3000.0
2026-08-22,ST01,PRD001,Espresso Dark Roast (1kg),22,26400.0
2026-08-22,ST01,PRD003,Oat Milk Barista Edition (1L),12,3840.0
2026-08-22,ST01,PRD004,Vanilla Syrup (750ml),1,580.0
2026-08-22,ST01,PRD005,Caramel Drizzle Sauce (1kg),2,1240.0
2026-08-22,ST01,PRD006,Matcha Green Tea Powder (250g),2,1780.0
2026-08-22,ST01,PRD007,Chai Spice Concentrate (1L),2,760.0
2026-08-22,ST01,PRD008,Almond Milk Unsweetened (1L),1,310.0
2026-08-22,ST01,PRD009,Paper Coffee Cups 250ml (Pack of 100),1,260.0
2026-08-22,ST01,PRD011,Artisan Sourdough Loaf,4,880.0
2026-08-22,ST01,PRD013,Chocolate Chip Muffin Mix (2kg),1,600.0
2026-08-22,ST01,PRD014,Blueberry Puree (1kg),4,3160.0
2026-08-22,ST01,PRD020,Espresso Machine Descaling Tablets,4,1560.0
2026-08-22,ST01,PRD021,Single Origin Ethiopian Beans (500g),1,950.0
2026-08-22,ST01,PRD022,Cold Brew Pitcher Bags (Pack of 10),4,2360.0
2026-08-22,ST01,PRD024,Cinnamon Powder Shaker (200g),2,380.0
2026-08-22,ST01,PRD025,Earl Grey Supreme Loose Leaf (500g),2,1500.0
2026-08-22,ST02,PRD001,Espresso Dark Roast (1kg),26,31200.0
2026-08-22,ST02,PRD003,Oat Milk Barista Edition (1L),12,3840.0
2026-08-22,ST02,PRD004,Vanilla Syrup (750ml),1,580.0
2026-08-22,ST02,PRD006,Matcha Green Tea Powder (250g),6,5340.0
2026-08-22,ST02,PRD007,Chai Spice Concentrate (1L),1,380.0
2026-08-22,ST02,PRD008,Almond Milk Unsweetened (1L),6,1860.0
2026-08-22,ST02,PRD009,Paper Coffee Cups 250ml (Pack of 100),1,260.0
2026-08-22,ST02,PRD011,Artisan Sourdough Loaf,1,220.0
2026-08-22,ST02,PRD012,Butter Croissant Pre-baked (Box of 10),6,3300.0
2026-08-22,ST02,PRD015,Hazelnut Flavour Drops (500ml),1,520.0
2026-08-22,ST02,PRD021,Single Origin Ethiopian Beans (500g),2,1900.0
2026-08-22,ST02,PRD023,Organic Cocoa Powder (1kg),1,690.0
2026-08-22,ST02,PRD024,Cinnamon Powder Shaker (200g),1,190.0
2026-08-22,ST02,PRD025,Earl Grey Supreme Loose Leaf (500g),2,1500.0
2026-08-22,ST03,PRD001,Espresso Dark Roast (1kg),24,28800.0
2026-08-22,ST03,PRD003,Oat Milk Barista Edition (1L),13,4160.0
2026-08-22,ST03,PRD004,Vanilla Syrup (750ml),4,2320.0
2026-08-22,ST03,PRD006,Matcha Green Tea Powder (250g),1,890.0
2026-08-22,ST03,PRD008,Almond Milk Unsweetened (1L),1,310.0
2026-08-22,ST03,PRD010,Biodegradable Straws (Pack of 200),2,360.0
2026-08-22,ST03,PRD012,Butter Croissant Pre-baked (Box of 10),1,550.0
2026-08-22,ST03,PRD014,Blueberry Puree (1kg),6,4740.0
2026-08-22,ST03,PRD020,Espresso Machine Descaling Tablets,1,390.0
2026-08-22,ST03,PRD021,Single Origin Ethiopian Beans (500g),2,1900.0
2026-08-22,ST03,PRD022,Cold Brew Pitcher Bags (Pack of 10),1,590.0
2026-08-22,ST03,PRD023,Organic Cocoa Powder (1kg),1,690.0
2026-08-22,ST03,PRD024,Cinnamon Powder Shaker (200g),6,1140.0
2026-08-23,ST01,PRD001,Espresso Dark Roast (1kg),17,20400.0
2026-08-23,ST01,PRD002,Classic Filter Coffee Powder (500g),2,900.0
2026-08-23,ST01,PRD003,Oat Milk Barista Edition (1L),13,4160.0
2026-08-23,ST01,PRD004,Vanilla Syrup (750ml),1,580.0
2026-08-23,ST01,PRD005,Caramel Drizzle Sauce (1kg),6,3720.0
2026-08-23,ST01,PRD006,Matcha Green Tea Powder (250g),1,890.0
2026-08-23,ST01,PRD007,Chai Spice Concentrate (1L),2,760.0
2026-08-23,ST01,PRD008,Almond Milk Unsweetened (1L),4,1240.0
2026-08-23,ST01,PRD009,Paper Coffee Cups 250ml (Pack of 100),2,520.0
2026-08-23,ST01,PRD010,Biodegradable Straws (Pack of 200),1,180.0
2026-08-23,ST01,PRD011,Artisan Sourdough Loaf,4,880.0
2026-08-23,ST01,PRD012,Butter Croissant Pre-baked (Box of 10),1,550.0
2026-08-23,ST01,PRD013,Chocolate Chip Muffin Mix (2kg),1,600.0
2026-08-23,ST01,PRD015,Hazelnut Flavour Drops (500ml),4,2080.0
2026-08-23,ST01,PRD020,Espresso Machine Descaling Tablets,2,780.0
2026-08-23,ST01,PRD021,Single Origin Ethiopian Beans (500g),1,950.0
2026-08-23,ST01,PRD022,Cold Brew Pitcher Bags (Pack of 10),1,590.0
2026-08-23,ST01,PRD023,Organic Cocoa Powder (1kg),2,1380.0
2026-08-23,ST01,PRD024,Cinnamon Powder Shaker (200g),2,380.0
2026-08-23,ST01,PRD025,Earl Grey Supreme Loose Leaf (500g),1,750.0
2026-08-23,ST02,PRD001,Espresso Dark Roast (1kg),20,24000.0
2026-08-23,ST02,PRD002,Classic Filter Coffee Powder (500g),4,1800.0
2026-08-23,ST02,PRD003,Oat Milk Barista Edition (1L),22,7040.0
2026-08-23,ST02,PRD005,Caramel Drizzle Sauce (1kg),1,620.0
2026-08-23,ST02,PRD008,Almond Milk Unsweetened (1L),1,310.0
2026-08-23,ST02,PRD009,Paper Coffee Cups 250ml (Pack of 100),4,1040.0
2026-08-23,ST02,PRD011,Artisan Sourdough Loaf,1,220.0
2026-08-23,ST02,PRD013,Chocolate Chip Muffin Mix (2kg),1,600.0
2026-08-23,ST02,PRD014,Blueberry Puree (1kg),1,790.0
2026-08-23,ST02,PRD015,Hazelnut Flavour Drops (500ml),2,1040.0
2026-08-23,ST02,PRD020,Espresso Machine Descaling Tablets,4,1560.0
2026-08-23,ST02,PRD021,Single Origin Ethiopian Beans (500g),2,1900.0
2026-08-23,ST02,PRD022,Cold Brew Pitcher Bags (Pack of 10),1,590.0
2026-08-23,ST02,PRD024,Cinnamon Powder Shaker (200g),1,190.0
2026-08-23,ST02,PRD025,Earl Grey Supreme Loose Leaf (500g),4,3000.0
2026-08-23,ST03,PRD001,Espresso Dark Roast (1kg),14,16800.0
2026-08-23,ST03,PRD002,Classic Filter Coffee Powder (500g),4,1800.0
2026-08-23,ST03,PRD003,Oat Milk Barista Edition (1L),14,4480.0
2026-08-23,ST03,PRD004,Vanilla Syrup (750ml),1,580.0
2026-08-23,ST03,PRD005,Caramel Drizzle Sauce (1kg),1,620.0
2026-08-23,ST03,PRD006,Matcha Green Tea Powder (250g),1,890.0
